folder;name;size
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920101..19920131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920201..19920229_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920301..19920331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920401..19920430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920501..19920531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920601..19920630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920701..19920731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920801..19920831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19920901..19920930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19921001..19921031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19921101..19921130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19921201..19921231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930101..19930131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930201..19930228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930301..19930331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930401..19930430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930501..19930531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930601..19930630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930701..19930731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930801..19930831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19930901..19930930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19931001..19931031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19931101..19931130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19931201..19931231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940101..19940131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940201..19940228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940301..19940331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940401..19940430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940501..19940531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940601..19940630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940701..19940731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940801..19940831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19940901..19940930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19941001..19941031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19941101..19941130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19941201..19941231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950101..19950131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950201..19950228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950301..19950331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950401..19950430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950501..19950531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950601..19950630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950701..19950731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950801..19950831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19950901..19950930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19951001..19951031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19951101..19951130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19951201..19951231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960101..19960131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960201..19960229_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960301..19960331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960401..19960430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960501..19960531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960601..19960630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960701..19960731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960801..19960831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19960901..19960930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19961001..19961031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19961101..19961130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19961201..19961231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970101..19970131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970201..19970228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970301..19970331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970401..19970430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970501..19970531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970601..19970630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970701..19970731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970801..19970831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19970901..19970930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19971001..19971031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19971101..19971130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19971201..19971231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980101..19980131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980201..19980228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980301..19980331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980401..19980430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980501..19980531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980601..19980630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980701..19980731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980801..19980831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19980901..19980930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19981001..19981031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19981101..19981130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19981201..19981231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990101..19990131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990201..19990228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990301..19990331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990401..19990430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990501..19990531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990601..19990630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990701..19990731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990801..19990831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19990901..19990930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19991001..19991031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19991101..19991130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_19991201..19991231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000101..20000131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000201..20000229_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000301..20000331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000401..20000430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000501..20000531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000601..20000630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000701..20000731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000801..20000831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20000901..20000930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20001001..20001031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20001101..20001130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20001201..20001231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010101..20010131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010201..20010228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010301..20010331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010401..20010430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010501..20010531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010601..20010630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010701..20010731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010801..20010831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20010901..20010930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20011001..20011031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20011101..20011130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20011201..20011231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020101..20020131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020201..20020228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020301..20020331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020401..20020430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020501..20020531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020601..20020630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020701..20020731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020801..20020831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20020901..20020930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20021001..20021031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20021101..20021130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20021201..20021231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030101..20030131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030201..20030228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030301..20030331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030401..20030430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030501..20030531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030601..20030630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030701..20030731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030801..20030831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20030901..20030930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20031001..20031031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20031101..20031130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20031201..20031231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040101..20040131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040201..20040229_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040301..20040331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040401..20040430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040501..20040531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040601..20040630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040701..20040731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040801..20040831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20040901..20040930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20041001..20041031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20041101..20041130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20041201..20041231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050101..20050131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050201..20050228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050301..20050331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050401..20050430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050501..20050531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050601..20050630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050701..20050731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050801..20050831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20050901..20050930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20051001..20051031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20051101..20051130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20051201..20051231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060101..20060131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060201..20060228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060301..20060331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060401..20060430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060501..20060531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060601..20060630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060701..20060731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060801..20060831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20060901..20060930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20061001..20061031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20061101..20061130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20061201..20061231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070101..20070131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070201..20070228_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070301..20070331_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070401..20070430_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070501..20070531_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070601..20070630_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070701..20070731_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070801..20070831_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20070901..20070930_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20071001..20071031_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20071101..20071130_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20071201..20071231_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20080101..20080131_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20080201..20080229_v1.0.tif;16MiB
layers5km;veg_ndvi_avhrr_p90_5km_s0..0cm_20080301..20080331_v1.0.tif;16MiB
predicted1km;pnv_biome.type_biome00k_c_1km_s0..0cm_2000..2017_v0.1.tif;17MiB
predicted1km;pnv_biome.type_biome00k_c_250m_s0..0cm_2000..2017_v0.2.tif;168MiB
predicted1km;pnv_fapar_proba.v.annual_d_1km_s0..0cm_2014..2017_v0.1.tif;172MiB
predicted1km;pnv_fapar_proba.v.annualdiff_d_1km_s0..0cm_2014..2017_v0.1.tif;219MiB
predicted1km;pnv_fapar_proba.v.apr_d_1km_s0..0cm_2014..2017_v0.1.tif;156MiB
predicted1km;pnv_fapar_proba.v.aug_d_1km_s0..0cm_2014..2017_v0.1.tif;165MiB
predicted1km;pnv_fapar_proba.v.dec_d_1km_s0..0cm_2014..2017_v0.1.tif;151MiB
predicted1km;pnv_fapar_proba.v.feb_d_1km_s0..0cm_2014..2017_v0.1.tif;152MiB
predicted1km;pnv_fapar_proba.v.jan_d_1km_s0..0cm_2014..2017_v0.1.tif;151MiB
predicted1km;pnv_fapar_proba.v.jul_d_1km_s0..0cm_2014..2017_v0.1.tif;166MiB
predicted1km;pnv_fapar_proba.v.jun_d_1km_s0..0cm_2014..2017_v0.1.tif;164MiB
predicted1km;pnv_fapar_proba.v.mar_d_1km_s0..0cm_2014..2017_v0.1.tif;154MiB
predicted1km;pnv_fapar_proba.v.may_d_1km_s0..0cm_2014..2017_v0.1.tif;159MiB
predicted1km;pnv_fapar_proba.v.nov_d_1km_s0..0cm_2014..2017_v0.1.tif;153MiB
predicted1km;pnv_fapar_proba.v.oct_d_1km_s0..0cm_2014..2017_v0.1.tif;157MiB
predicted1km;pnv_fapar_proba.v.sep_d_1km_s0..0cm_2014..2017_v0.1.tif;158MiB
predicted250m;ldg_organic.carbon.stock_msa.kgm2_td_250m_b0..30cm_2001..2015_v0.2.tif;119MiB
predicted250m;pnv_biome.type_biome00k_c_250m_s0..0cm_2000..2017_v0.2.tif;168MiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b0..0cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b10..10cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b100..100cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b200..200cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b30..30cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_bulkdens.fineearth_usda.4a1h_m_250m_b60..60cm_1950..2017_v0.2.tif;2.4GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b0..0cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b10..10cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b100..100cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b200..200cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b30..30cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_clay.wfraction_usda.3a1a1a_m_250m_b60..60cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_grtgroup_usda.soiltax.hapludalfs_p_250m_b0..0cm_1950..2017_v0.1.tif;825MiB
predicted250m;sol_grtgroup_usda.soiltax.hapludalfs_p_250m_s0..0cm_1950..2017_v0.2.tif;589MiB
predicted250m;sol_grtgroup_usda.soiltax_c_250m_b0..0cm_1950..2017_v0.1.tif;881MiB
predicted250m;sol_grtgroup_usda.soiltax_c_250m_s0..0cm_1950..2017_v0.2.tif;680MiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b0..0cm_1950..2017_v0.2.tif;1.3GiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b10..10cm_1950..2017_v0.2.tif;1.3GiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b100..100cm_1950..2017_v0.2.tif;1.1GiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b200..200cm_1950..2017_v0.2.tif;1.1GiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b30..30cm_1950..2017_v0.2.tif;1.2GiB
predicted250m;sol_organic.carbon_usda.6a1c_m_250m_b60..60cm_1950..2017_v0.2.tif;1.1GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b0..0cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b10..10cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b100..100cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b200..200cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b30..30cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_ph.h2o_usda.4c1a2a_m_250m_b60..60cm_1950..2017_v0.2.tif;1.7GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b0..0cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b10..10cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b100..100cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b200..200cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b30..30cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_sand.wfraction_usda.3a1a1a_m_250m_b60..60cm_1950..2017_v0.2.tif;2.0GiB
predicted250m;sol_texture.class_usda.tt_m_250m_b0..0cm_1950..2017_v0.2.tif;345MiB
predicted250m;sol_texture.class_usda.tt_m_250m_b10..10cm_1950..2017_v0.2.tif;350MiB
predicted250m;sol_texture.class_usda.tt_m_250m_b100..100cm_1950..2017_v0.2.tif;385MiB
predicted250m;sol_texture.class_usda.tt_m_250m_b200..200cm_1950..2017_v0.2.tif;385MiB
predicted250m;sol_texture.class_usda.tt_m_250m_b30..30cm_1950..2017_v0.2.tif;361MiB
predicted250m;sol_texture.class_usda.tt_m_250m_b60..60cm_1950..2017_v0.2.tif;380MiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b0..0cm_1950..2017_v0.1.tif;1.8GiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b10..10cm_1950..2017_v0.1.tif;1.8GiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b100..100cm_1950..2017_v0.1.tif;1.8GiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b200..200cm_1950..2017_v0.1.tif;1.8GiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b30..30cm_1950..2017_v0.1.tif;1.8GiB
predicted250m;sol_watercontent.33kPa_usda.4b1c_m_250m_b60..60cm_1950..2017_v0.1.tif;1.8GiB
upscaled1km;clm_snow.prob_esacci.apr_p_1km_s0..0cm_2000..2016_v1.0.tif;48MiB
upscaled1km;clm_snow.prob_esacci.aug_p_1km_s0..0cm_2000..2016_v1.0.tif;44MiB
upscaled1km;clm_snow.prob_esacci.dec_p_1km_s0..0cm_2000..2016_v1.0.tif;57MiB
upscaled1km;clm_snow.prob_esacci.feb_p_1km_s0..0cm_2000..2016_v1.0.tif;50MiB
